sku,design_no,stock,category,size,color,sku_missing,stock_status,sku_duplicate,sku_quality
J0373-KR-M,J0373,4,Kurta,M,Orange,False,Low Stock,False,Valid SKU
J0373-KR-S,J0373,24,Kurta,S,Orange,False,In Stock,False,Valid SKU
J0373-KR-XL,J0373,3,Kurta,XL,Orange,False,Low Stock,False,Valid SKU
J0373-KR-XS,J0373,41,Kurta,XS,Orange,False,In Stock,False,Valid SKU
J0373-KR-XXL,J0373,21,Kurta,XXL,Orange,False,In Stock,False,Valid SKU
J0373-KR-XXXL,J0373,8,Kurta,XXXL,Orange,False,In Stock,False,Valid SKU
J0374-KR-L,J0374,3,Kurta,L,Green,False,Low Stock,False,Valid SKU
J0374-KR-M,J0374,2,Kurta,M,Green,False,Low Stock,False,Valid SKU
J0374-KR-S,J0374,11,Kurta,S,Green,False,In Stock,False,Valid SKU
J0374-KR-XL,J0374,5,Kurta,XL,Green,False,Low Stock,False,Valid SKU
J0374-KR-XS,J0374,23,Kurta,XS,Green,False,In Stock,False,Valid SKU
J0374-KR-XXL,J0374,5,Kurta,XXL,Green,False,Low Stock,False,Valid SKU
J0374-KR-XXXL,J0374,7,Kurta,XXXL,Green,False,In Stock,False,Valid SKU
J0375-SKD-L,J0375,35,Set,L,Cream,False,In Stock,False,Valid SKU
J0375-SKD-M,J0375,47,Set,M,Cream,False,In Stock,False,Valid SKU
J0375-SKD-S,J0375,34,Set,S,Cream,False,In Stock,False,Valid SKU
J0375-SKD-XL,J0375,22,Set,XL,Cream,False,In Stock,False,Valid SKU
J0375-SKD-XS,J0375,37,Set,XS,Cream,False,In Stock,False,Valid SKU
J0375-SKD-XXL,J0375,37,Set,XXL,Cream,False,In Stock,False,Valid SKU
J0375-SKD-XXXL,J0375,19,Set,XXXL,Cream,False,In Stock,False,Valid SKU
J0376-SKD-L,J0376,1,Kurta,L,Pink,False,Low Stock,False,Valid SKU
J0376-SKD-M,J0376,0,Kurta,M,Pink,False,Out of Stock,False,Valid SKU
J0376-SKD-S,J0376,7,Kurta,S,Pink,False,In Stock,False,Valid SKU
J0376-SKD-XL,J0376,9,Kurta,XL,Pink,False,In Stock,False,Valid SKU
J0376-SKD-XS,J0376,5,Kurta,XS,Pink,False,Low Stock,False,Valid SKU
J0376-SKD-XXL,J0376,3,Kurta,XXL,Pink,False,Low Stock,False,Valid SKU
J0376-SKD-XXXL,J0376,2,Kurta,XXXL,Pink,False,Low Stock,False,Valid SKU
J0377-SKD-L,J0377,7,Set,L,Beige,False,In Stock,False,Valid SKU
J0377-SKD-M,J0377,3,Set,M,Beige,False,Low Stock,False,Valid SKU
J0377-SKD-S,J0377,23,Set,S,Beige,False,In Stock,False,Valid SKU
J0377-SKD-XL,J0377,0,Set,XL,Beige,False,Out of Stock,False,Valid SKU
J0377-SKD-XS,J0377,25,Set,XS,Beige,False,In Stock,False,Valid SKU
J0377-SKD-XXL,J0377,1,Set,XXL,Beige,False,Low Stock,False,Valid SKU
J0377-SKD-XXXL,J0377,2,Set,XXXL,Beige,False,Low Stock,False,Valid SKU
J0378-SKD-L,J0378,1,Set,L,Green,False,Low Stock,False,Valid SKU
J0378-SKD-M,J0378,1,Set,M,Green,False,Low Stock,False,Valid SKU
J0378-SKD-S,J0378,3,Set,S,Green,False,Low Stock,False,Valid SKU
J0378-SKD-XL,J0378,2,Set,XL,Green,False,Low Stock,False,Valid SKU
J0378-SKD-XS,J0378,3,Set,XS,Green,False,Low Stock,False,Valid SKU
J0378-SKD-XXL,J0378,0,Set,XXL,Green,False,Out of Stock,False,Valid SKU
J0378-SKD-XXXL,J0378,2,Set,XXXL,Green,False,Low Stock,False,Valid SKU
J0379-SKD-L,J0379,3,Set,L,Green,False,Low Stock,False,Valid SKU
J0379-SKD-M,J0379,7,Set,M,Green,False,In Stock,False,Valid SKU
J0379-SKD-S,J0379,14,Set,S,Green,False,In Stock,False,Valid SKU
J0379-SKD-XL,J0379,12,Set,XL,Green,False,In Stock,False,Valid SKU
J0379-SKD-XS,J0379,19,Set,XS,Green,False,In Stock,False,Valid SKU
J0379-SKD-XXL,J0379,2,Set,XXL,Green,False,Low Stock,False,Valid SKU
J0379-SKD-XXXL,J0379,24,Set,XXXL,Green,False,In Stock,False,Valid SKU
J0380-SKD-L,J0380,29,Set,L,Pink,False,In Stock,False,Valid SKU
J0380-SKD-M,J0380,16,Set,M,Pink,False,In Stock,False,Valid SKU
J0380-SKD-S,J0380,27,Set,S,Pink,False,In Stock,False,Valid SKU
J0380-SKD-XL,J0380,12,Set,XL,Pink,False,In Stock,False,Valid SKU
J0380-SKD-XS,J0380,33,Set,XS,Pink,False,In Stock,False,Valid SKU
J0380-SKD-XXL,J0380,14,Set,XXL,Pink,False,In Stock,False,Valid SKU
J0380-SKD-XXXL,J0380,19,Set,XXXL,Pink,False,In Stock,False,Valid SKU
J0381-SKD-L,J0381,47,Set,L,Gold,False,In Stock,False,Valid SKU
J0381-SKD-M,J0381,91,Set,M,Gold,False,In Stock,False,Valid SKU
J0381-SKD-S,J0381,32,Set,S,Gold,False,In Stock,False,Valid SKU
J0381-SKD-XL,J0381,31,Set,XL,Gold,False,In Stock,False,Valid SKU
J0381-SKD-XS,J0381,28,Set,XS,Gold,False,In Stock,False,Valid SKU
J0381-SKD-XXL,J0381,29,Set,XXL,Gold,False,In Stock,False,Valid SKU
J0381-SKD-XXXL,J0381,21,Set,XXXL,Gold,False,In Stock,False,Valid SKU
J0382-SKD-L,J0382,10,Set,L,Grey,False,In Stock,False,Valid SKU
J0382-SKD-M,J0382,4,Set,M,Grey,False,Low Stock,False,Valid SKU
J0382-SKD-S,J0382,18,Set,S,Grey,False,In Stock,False,Valid SKU
J0382-SKD-XL,J0382,13,Set,XL,Grey,False,In Stock,False,Valid SKU
J0382-SKD-XS,J0382,28,Set,XS,Grey,False,In Stock,False,Valid SKU
J0382-SKD-XXL,J0382,20,Set,XXL,Grey,False,In Stock,False,Valid SKU
J0382-SKD-XXXL,J0382,22,Set,XXXL,Grey,False,In Stock,False,Valid SKU
J0385-KR-L,J0385,10,Kurta,L,Red,False,In Stock,False,Valid SKU
J0385-KR-M,J0385,5,Kurta,M,Red,False,Low Stock,False,Valid SKU
J0385-KR-S,J0385,13,Kurta,S,Red,False,In Stock,False,Valid SKU
J0385-KR-XL,J0385,24,Kurta,XL,Red,False,In Stock,False,Valid SKU
J0385-KR-XS,J0385,30,Kurta,XS,Red,False,In Stock,False,Valid SKU
J0385-KR-XXL,J0385,39,Kurta,XXL,Red,False,In Stock,False,Valid SKU
J0385-KR-XXXL,J0385,20,Kurta,XXXL,Red,False,In Stock,False,Valid SKU
J0386-KR-L,J0386,0,Kurta,L,Rust,False,Out of Stock,False,Valid SKU
J0386-KR-M,J0386,0,Kurta,M,Rust,False,Out of Stock,False,Valid SKU
J0386-KR-S,J0386,3,Kurta,S,Rust,False,Low Stock,False,Valid SKU
J0386-KR-XL,J0386,0,Kurta,XL,Rust,False,Out of Stock,False,Valid SKU
J0386-KR-XS,J0386,6,Kurta,XS,Rust,False,In Stock,False,Valid SKU
J0386-KR-XXL,J0386,1,Kurta,XXL,Rust,False,Low Stock,False,Valid SKU
J0386-KR-XXXL,J0386,2,Kurta,XXXL,Rust,False,Low Stock,False,Valid SKU
J0388-TP-L,J0388,32,Top,L,Red,False,In Stock,False,Valid SKU
J0388-TP-M,J0388,28,Top,M,Red,False,In Stock,False,Valid SKU
J0388-TP-S,J0388,38,Top,S,Red,False,In Stock,False,Valid SKU
J0388-TP-XL,J0388,36,Top,XL,Red,False,In Stock,False,Valid SKU
J0388-TP-XS,J0388,29,Top,XS,Red,False,In Stock,False,Valid SKU
J0388-TP-XXL,J0388,39,Top,XXL,Red,False,In Stock,False,Valid SKU
J0388-TP-XXXL,J0388,31,Top,XXXL,Red,False,In Stock,False,Valid SKU
J0389-TP-L,J0389,27,Top,L,Teal,False,In Stock,False,Valid SKU
J0389-TP-M,J0389,24,Top,M,Teal,False,In Stock,False,Valid SKU
J0389-TP-S,J0389,23,Top,S,Teal,False,In Stock,False,Valid SKU
J0389-TP-XL,J0389,30,Top,XL,Teal,False,In Stock,False,Valid SKU
J0389-TP-XS,J0389,37,Top,XS,Teal,False,In Stock,False,Valid SKU
J0389-TP-XXL,J0389,34,Top,XXL,Teal,False,In Stock,False,Valid SKU
J0389-TP-XXXL,J0389,25,Top,XXXL,Teal,False,In Stock,False,Valid SKU
J0390-TP-L,J0390,3,Top,L,Mauve,False,Low Stock,False,Valid SKU
J0390-TP-M,J0390,3,Top,M,Mauve,False,Low Stock,False,Valid SKU
J0390-TP-S,J0390,15,Top,S,Mauve,False,In Stock,False,Valid SKU
J0390-TP-XL,J0390,1,Top,XL,Mauve,False,Low Stock,False,Valid SKU
J0390-TP-XS,J0390,30,Top,XS,Mauve,False,In Stock,False,Valid SKU
J0390-TP-XXL,J0390,4,Top,XXL,Mauve,False,Low Stock,False,Valid SKU
J0390-TP-XXXL,J0390,2,Top,XXXL,Mauve,False,Low Stock,False,Valid SKU
J0391-TP-L,J0391,1,Top,L,Green,False,Low Stock,False,Valid SKU
J0391-TP-M,J0391,2,Top,M,Green,False,Low Stock,False,Valid SKU
J0391-TP-S,J0391,11,Top,S,Green,False,In Stock,False,Valid SKU
J0391-TP-XL,J0391,1,Top,XL,Green,False,Low Stock,False,Valid SKU
J0391-TP-XS,J0391,20,Top,XS,Green,False,In Stock,False,Valid SKU
J0391-TP-XXL,J0391,10,Top,XXL,Green,False,In Stock,False,Valid SKU
J0391-TP-XXXL,J0391,0,Top,XXXL,Green,False,Out of Stock,False,Valid SKU
J0392-TP-L,J0392,20,Top,L,Rust,False,In Stock,False,Valid SKU
J0392-TP-M,J0392,25,Top,M,Rust,False,In Stock,False,Valid SKU
J0392-TP-S,J0392,31,Top,S,Rust,False,In Stock,False,Valid SKU
J0392-TP-XL,J0392,30,Top,XL,Rust,False,In Stock,False,Valid SKU
J0392-TP-XS,J0392,21,Top,XS,Rust,False,In Stock,False,Valid SKU
J0392-TP-XXL,J0392,34,Top,XXL,Rust,False,In Stock,False,Valid SKU
J0392-TP-XXXL,J0392,28,Top,XXXL,Rust,False,In Stock,False,Valid SKU
J0395-DR-L,J0395,2,Dress,L,Teal,False,Low Stock,False,Valid SKU
J0395-DR-M,J0395,0,Dress,M,Teal,False,Out of Stock,False,Valid SKU
J0395-DR-S,J0395,1,Dress,S,Teal,False,Low Stock,False,Valid SKU
J0395-DR-XL,J0395,2,Dress,XL,Teal,False,Low Stock,False,Valid SKU
J0395-DR-XS,J0395,1,Dress,XS,Teal,False,Low Stock,False,Valid SKU
J0395-DR-XXL,J0395,3,Dress,XXL,Teal,False,Low Stock,False,Valid SKU
J0395-DR-XXXL,J0395,2,Dress,XXXL,Teal,False,Low Stock,False,Valid SKU
J0396-DR-L,J0396,1,Dress,L,Yellow,False,Low Stock,False,Valid SKU
J0396-DR-M,J0396,4,Dress,M,Yellow,False,Low Stock,False,Valid SKU
J0396-DR-S,J0396,6,Dress,S,Yellow,False,In Stock,False,Valid SKU
J0396-DR-XL,J0396,1,Dress,XL,Yellow,False,Low Stock,False,Valid SKU
J0396-DR-XS,J0396,4,Dress,XS,Yellow,False,Low Stock,False,Valid SKU
J0396-DR-XXL,J0396,7,Dress,XXL,Yellow,False,In Stock,False,Valid SKU
J0396-DR-XXXL,J0396,2,Dress,XXXL,Yellow,False,Low Stock,False,Valid SKU
J0397-DR-L,J0397,2,Dress,L,Red,False,Low Stock,False,Valid SKU
J0397-DR-M,J0397,6,Dress,M,Red,False,In Stock,False,Valid SKU
J0397-DR-S,J0397,26,Dress,S,Red,False,In Stock,False,Valid SKU
J0397-DR-XL,J0397,7,Dress,XL,Red,False,In Stock,False,Valid SKU
J0397-DR-XS,J0397,21,Dress,XS,Red,False,In Stock,False,Valid SKU
J0397-DR-XXL,J0397,16,Dress,XXL,Red,False,In Stock,False,Valid SKU
J0397-DR-XXXL,J0397,3,Dress,XXXL,Red,False,Low Stock,False,Valid SKU
J0398-DR-L,J0398,13,Dress,L,Wine,False,In Stock,False,Valid SKU
J0398-DR-M,J0398,2,Dress,M,Wine,False,Low Stock,False,Valid SKU
J0398-DR-S,J0398,3,Dress,S,Wine,False,Low Stock,False,Valid SKU
J0398-DR-XL,J0398,21,Dress,XL,Wine,False,In Stock,False,Valid SKU
J0398-DR-XS,J0398,19,Dress,XS,Wine,False,In Stock,False,Valid SKU
J0398-DR-XXL,J0398,29,Dress,XXL,Wine,False,In Stock,False,Valid SKU
J0399-DR-L,J0399,1,Dress,L,Rust,False,Low Stock,False,Valid SKU
J0399-DR-M,J0399,2,Dress,M,Rust,False,Low Stock,False,Valid SKU
J0399-DR-S,J0399,3,Dress,S,Rust,False,Low Stock,False,Valid SKU
J0399-DR-XL,J0399,5,Dress,XL,Rust,False,Low Stock,False,Valid SKU
J0399-DR-XS,J0399,0,Dress,XS,Rust,False,Out of Stock,False,Valid SKU
J0399-DR-XXL,J0399,9,Dress,XXL,Rust,False,In Stock,False,Valid SKU
J0399-DR-XXXL,J0399,17,Dress,XXXL,Rust,False,In Stock,False,Valid SKU
J0400-DR-L,J0400,4,Dress,L,Sea Green,False,Low Stock,False,Valid SKU
J0400-DR-M,J0400,4,Dress,M,Sea Green,False,Low Stock,False,Valid SKU
J0400-DR-S,J0400,3,Dress,S,Sea Green,False,Low Stock,False,Valid SKU
J0400-DR-XL,J0400,12,Dress,XL,Sea Green,False,In Stock,False,Valid SKU
J0400-DR-XS,J0400,10,Dress,XS,Sea Green,False,In Stock,False,Valid SKU
J0400-DR-XXL,J0400,24,Dress,XXL,Sea Green,False,In Stock,False,Valid SKU
J0400-DR-XXXL,J0400,15,Dress,XXXL,Sea Green,False,In Stock,False,Valid SKU
J0401-DR-L,J0401,3,Dress,L,Yellow,False,Low Stock,False,Valid SKU
J0401-DR-M,J0401,3,Dress,M,Yellow,False,Low Stock,False,Valid SKU
J0401-DR-S,J0401,6,Dress,S,Yellow,False,In Stock,False,Valid SKU
J0401-DR-XL,J0401,2,Dress,XL,Yellow,False,Low Stock,False,Valid SKU
J0401-DR-XS,J0401,5,Dress,XS,Yellow,False,Low Stock,False,Valid SKU
J0401-DR-XXL,J0401,4,Dress,XXL,Yellow,False,Low Stock,False,Valid SKU
J0401-DR-XXXL,J0401,2,Dress,XXXL,Yellow,False,Low Stock,False,Valid SKU
J0402-DR-L,J0402,13,Dress,L,Teal,False,In Stock,False,Valid SKU
J0402-DR-M,J0402,21,Dress,M,Teal,False,In Stock,False,Valid SKU
J0402-DR-S,J0402,22,Dress,S,Teal,False,In Stock,False,Valid SKU
J0402-DR-XL,J0402,35,Dress,XL,Teal,False,In Stock,False,Valid SKU
J0402-DR-XS,J0402,16,Dress,XS,Teal,False,In Stock,False,Valid SKU
J0402-DR-XXL,J0402,23,Dress,XXL,Teal,False,In Stock,False,Valid SKU
J0413-DR-L,J0413,0,Dress,L,Mint Green,False,Out of Stock,False,Valid SKU
J0413-DR-M,J0413,1,Dress,M,Mint Green,False,Low Stock,False,Valid SKU
J0413-DR-S,J0413,5,Dress,S,Mint Green,False,Low Stock,False,Valid SKU
J0413-DR-XL,J0413,12,Dress,XL,Mint Green,False,In Stock,False,Valid SKU
J0413-DR-XS,J0413,4,Dress,XS,Mint Green,False,Low Stock,False,Valid SKU
J0413-DR-XXL,J0413,7,Dress,XXL,Mint Green,False,In Stock,False,Valid SKU
J0414-DR-L,J0414,1,Dress,L,Coral Orange,False,Low Stock,False,Valid SKU
J0414-DR-M,J0414,1,Dress,M,Coral Orange,False,Low Stock,False,Valid SKU
J0414-DR-S,J0414,0,Dress,S,Coral Orange,False,Out of Stock,False,Valid SKU
J0414-DR-XL,J0414,3,Dress,XL,Coral Orange,False,Low Stock,False,Valid SKU
J0414-DR-XS,J0414,1,Dress,XS,Coral Orange,False,Low Stock,False,Valid SKU
J0414-DR-XXL,J0414,0,Dress,XXL,Coral Orange,False,Out of Stock,False,Valid SKU
J0414-DR-XXXL,J0414,0,Dress,XXXL,Coral Orange,False,Out of Stock,False,Valid SKU
J0415-DR-L,J0415,4,Dress,L,Coral Pink,False,Low Stock,False,Valid SKU
J0415-DR-M,J0415,0,Dress,M,Coral Pink,False,Out of Stock,False,Valid SKU
J0415-DR-S,J0415,0,Dress,S,Coral Pink,False,Out of Stock,False,Valid SKU
J0415-DR-XL,J0415,3,Dress,XL,Coral Pink,False,Low Stock,False,Valid SKU
J0415-DR-XS,J0415,2,Dress,XS,Coral Pink,False,Low Stock,False,Valid SKU
J0415-DR-XXL,J0415,2,Dress,XXL,Coral Pink,False,Low Stock,False,Valid SKU
J0415-DR-XXXL,J0415,7,Dress,XXXL,Coral Pink,False,In Stock,False,Valid SKU
J0416-DR-L,J0416,2,Dress,L,Pink,False,Low Stock,False,Valid SKU
J0416-DR-M,J0416,1,Dress,M,Pink,False,Low Stock,False,Valid SKU
J0416-DR-S,J0416,0,Dress,S,Pink,False,Out of Stock,False,Valid SKU
J0416-DR-XL,J0416,13,Dress,XL,Pink,False,In Stock,False,Valid SKU
J0416-DR-XS,J0416,12,Dress,XS,Pink,False,In Stock,False,Valid SKU
J0416-DR-XXL,J0416,9,Dress,XXL,Pink,False,In Stock,False,Valid SKU
J0417-TP-L,J0417,23,Top,L,Sea Green,False,In Stock,False,Valid SKU
J0417-TP-M,J0417,8,Top,M,Sea Green,False,In Stock,False,Valid SKU
J0417-TP-S,J0417,18,Top,S,Sea Green,False,In Stock,False,Valid SKU
J0417-TP-XL,J0417,20,Top,XL,Sea Green,False,In Stock,False,Valid SKU
J0417-TP-XS,J0417,19,Top,XS,Sea Green,False,In Stock,False,Valid SKU
J0417-TP-XXL,J0417,12,Top,XXL,Sea Green,False,In Stock,False,Valid SKU
J0417-TP-XXXL,J0417,13,Top,XXXL,Sea Green,False,In Stock,False,Valid SKU
J0418-TP-L,J0418,12,Top,L,Yellow,False,In Stock,False,Valid SKU
J0418-TP-M,J0418,3,Top,M,Yellow,False,Low Stock,False,Valid SKU
J0418-TP-S,J0418,1,Top,S,Yellow,False,Low Stock,False,Valid SKU
J0418-TP-XL,J0418,42,Top,XL,Yellow,False,In Stock,False,Valid SKU
J0418-TP-XS,J0418,2,Top,XS,Yellow,False,Low Stock,False,Valid SKU
J0418-TP-XXL,J0418,29,Top,XXL,Yellow,False,In Stock,False,Valid SKU
J0419-TP-L,J0419,34,Top,L,Maroon,False,In Stock,False,Valid SKU
J0419-TP-M,J0419,22,Top,M,Maroon,False,In Stock,False,Valid SKU
J0419-TP-S,J0419,20,Top,S,Maroon,False,In Stock,False,Valid SKU
J0419-TP-XL,J0419,40,Top,XL,Maroon,False,In Stock,False,Valid SKU
J0419-TP-XS,J0419,21,Top,XS,Maroon,False,In Stock,False,Valid SKU
J0419-TP-XXL,J0419,41,Top,XXL,Maroon,False,In Stock,False,Valid SKU
J0419-TP-XXXL,J0419,23,Top,XXXL,Maroon,False,In Stock,False,Valid SKU
J0420-TP-L,J0420,21,Top,L,Pink,False,In Stock,False,Valid SKU
J0420-TP-M,J0420,12,Top,M,Pink,False,In Stock,False,Valid SKU
J0420-TP-S,J0420,23,Top,S,Pink,False,In Stock,False,Valid SKU
J0420-TP-XL,J0420,34,Top,XL,Pink,False,In Stock,False,Valid SKU
J0420-TP-XS,J0420,22,Top,XS,Pink,False,In Stock,False,Valid SKU
J0420-TP-XXL,J0420,32,Top,XXL,Pink,False,In Stock,False,Valid SKU
J0420-TP-XXXL,J0420,31,Top,XXXL,Pink,False,In Stock,False,Valid SKU
J0421-TP-L,J0421,50,Top,L,Teal,False,In Stock,False,Valid SKU
J0421-TP-M,J0421,46,Top,M,Teal,False,In Stock,False,Valid SKU
J0421-TP-S,J0421,46,Top,S,Teal,False,In Stock,False,Valid SKU
J0421-TP-XL,J0421,53,Top,XL,Teal,False,In Stock,False,Valid SKU
J0421-TP-XS,J0421,45,Top,XS,Teal,False,In Stock,False,Valid SKU
J0421-TP-XXL,J0421,42,Top,XXL,Teal,False,In Stock,False,Valid SKU
J0429-DR-L,J0429,49,Dress,L,Peach,False,In Stock,False,Valid SKU
J0429-DR-M,J0429,65,Dress,M,Peach,False,In Stock,False,Valid SKU
J0429-DR-S,J0429,66,Dress,S,Peach,False,In Stock,False,Valid SKU
J0429-DR-XL,J0429,48,Dress,XL,Peach,False,In Stock,False,Valid SKU
J0429-DR-XS,J0429,43,Dress,XS,Peach,False,In Stock,False,Valid SKU
J0429-DR-XXL,J0429,72,Dress,XXL,Peach,False,In Stock,False,Valid SKU
J0429-DR-XXXL,J0429,52,Dress,XXXL,Peach,False,In Stock,False,Valid SKU
J0430-DR-L,J0430,70,Dress,L,Sea Green,False,In Stock,False,Valid SKU
J0430-DR-M,J0430,69,Dress,M,Sea Green,False,In Stock,False,Valid SKU
J0430-DR-S,J0430,72,Dress,S,Sea Green,False,In Stock,False,Valid SKU
J0430-DR-XL,J0430,71,Dress,XL,Sea Green,False,In Stock,False,Valid SKU
J0430-DR-XS,J0430,58,Dress,XS,Sea Green,False,In Stock,False,Valid SKU
J0430-DR-XXL,J0430,73,Dress,XXL,Sea Green,False,In Stock,False,Valid SKU
J0430-DR-XXXL,J0430,57,Dress,XXXL,Sea Green,False,In Stock,False,Valid SKU
J0431-DR-L,J0431,49,Dress,L,Blue,False,In Stock,False,Valid SKU
J0431-DR-M,J0431,51,Dress,M,Blue,False,In Stock,False,Valid SKU
J0431-DR-S,J0431,61,Dress,S,Blue,False,In Stock,False,Valid SKU
J0431-DR-XL,J0431,58,Dress,XL,Blue,False,In Stock,False,Valid SKU
J0431-DR-XS,J0431,54,Dress,XS,Blue,False,In Stock,False,Valid SKU
J0431-DR-XXL,J0431,63,Dress,XXL,Blue,False,In Stock,False,Valid SKU
J0431-DR-XXXL,J0431,52,Dress,XXXL,Blue,False,In Stock,False,Valid SKU
J0432-DR-L,J0432,50,Dress,L,Peach,False,In Stock,False,Valid SKU
J0432-DR-M,J0432,24,Dress,M,Peach,False,In Stock,False,Valid SKU
J0432-DR-S,J0432,48,Dress,S,Peach,False,In Stock,False,Valid SKU
J0432-DR-XL,J0432,25,Dress,XL,Peach,False,In Stock,False,Valid SKU
J0432-DR-XS,J0432,50,Dress,XS,Peach,False,In Stock,False,Valid SKU
J0432-DR-XXL,J0432,25,Dress,XXL,Peach,False,In Stock,False,Valid SKU
J0432-DR-XXXL,J0432,50,Dress,XXXL,Peach,False,In Stock,False,Valid SKU
J0433-DR-L,J0433,20,Dress,L,Yellow,False,In Stock,False,Valid SKU
J0433-DR-M,J0433,20,Dress,M,Yellow,False,In Stock,False,Valid SKU
J0433-DR-S,J0433,20,Dress,S,Yellow,False,In Stock,False,Valid SKU
J0433-DR-XL,J0433,20,Dress,XL,Yellow,False,In Stock,False,Valid SKU
J0433-DR-XS,J0433,24,Dress,XS,Yellow,False,In Stock,False,Valid SKU
J0433-DR-XXL,J0433,20,Dress,XXL,Yellow,False,In Stock,False,Valid SKU
J0433-DR-XXXL,J0433,20,Dress,XXXL,Yellow,False,In Stock,False,Valid SKU
J0434-DR-L,J0434,45,Dress,L,White,False,In Stock,False,Valid SKU
J0434-DR-M,J0434,56,Dress,M,White,False,In Stock,False,Valid SKU
J0434-DR-S,J0434,60,Dress,S,White,False,In Stock,False,Valid SKU
J0434-DR-XL,J0434,61,Dress,XL,White,False,In Stock,False,Valid SKU
J0434-DR-XS,J0434,48,Dress,XS,White,False,In Stock,False,Valid SKU
J0434-DR-XXL,J0434,57,Dress,XXL,White,False,In Stock,False,Valid SKU
J0434-DR-XXXL,J0434,43,Dress,XXXL,White,False,In Stock,False,Valid SKU
J0435-DR-L,J0435,20,Dress,L,Pink,False,In Stock,False,Valid SKU
J0435-DR-M,J0435,19,Dress,M,Pink,False,In Stock,False,Valid SKU
J0435-DR-S,J0435,19,Dress,S,Pink,False,In Stock,False,Valid SKU
J0435-DR-XL,J0435,20,Dress,XL,Pink,False,In Stock,False,Valid SKU
J0435-DR-XS,J0435,20,Dress,XS,Pink,False,In Stock,False,Valid SKU
J0435-DR-XXL,J0435,19,Dress,XXL,Pink,False,In Stock,False,Valid SKU
J0435-DR-XXXL,J0435,20,Dress,XXXL,Pink,False,In Stock,False,Valid SKU
J0436-DR-M,J0436,20,Dress,M,Sky Blue,False,In Stock,False,Valid SKU
J0436-DR-S,J0436,29,Dress,S,Sky Blue,False,In Stock,False,Valid SKU
J0436-DR-XL,J0436,20,Dress,XL,Sky Blue,False,In Stock,False,Valid SKU
J0436-DR-XS,J0436,20,Dress,XS,Sky Blue,False,In Stock,False,Valid SKU
J0436-DR-XXL,J0436,11,Dress,XXL,Sky Blue,False,In Stock,False,Valid SKU
J0436-DR-XXXL,J0436,19,Dress,XXXL,Sky Blue,False,In Stock,False,Valid SKU
JAN8601-KR-L,JAN8601,1,Kurta,L,White,False,Low Stock,False,Valid SKU
JAN8601-KR-M,JAN8601,1,Kurta,M,White,False,Low Stock,False,Valid SKU
JAN8601-KR-S,JAN8601,1,Kurta,S,White,False,Low Stock,False,Valid SKU
JAN8601-KR-XL,JAN8601,2,Kurta,XL,White,False,Low Stock,False,Valid SKU
JAN8601-KR-XXL,JAN8601,0,Kurta,XXL,White,False,Out of Stock,False,Valid SKU
JAN8602-KR-L,JAN8602,4,Kurta,L,Navy Blue,False,Low Stock,False,Valid SKU
JAN8602-KR-M,JAN8602,4,Kurta,M,Navy Blue,False,Low Stock,False,Valid SKU
JAN8602-KR-S,JAN8602,2,Kurta,S,Navy Blue,False,Low Stock,False,Valid SKU
JAN8602-KR-XL,JAN8602,3,Kurta,XL,Navy Blue,False,Low Stock,False,Valid SKU
JAN8602-KR-XXL,JAN8602,1,Kurta,XXL,Navy Blue,False,Low Stock,False,Valid SKU
JAN8603-DR-L,JAN8603,1,Dress,L,Light Pink,False,Low Stock,False,Valid SKU
JAN8603-DR-M,JAN8603,1,Dress,M,Light Pink,False,Low Stock,False,Valid SKU
JAN8603-DR-S,JAN8603,1,Dress,S,Light Pink,False,Low Stock,False,Valid SKU
JAN8603-DR-XL,JAN8603,3,Dress,XL,Light Pink,False,Low Stock,False,Valid SKU
JAN8603-DR-XXL,JAN8603,0,Dress,XXL,Light Pink,False,Out of Stock,False,Valid SKU
JAN8604-KR-L,JAN8604,6,Dress,L,Sky Blue,False,In Stock,False,Valid SKU
JAN8604-KR-M,JAN8604,5,Dress,M,Sky Blue,False,Low Stock,False,Valid SKU
JAN8604-KR-S,JAN8604,2,Dress,S,Sky Blue,False,Low Stock,False,Valid SKU
JAN8604-KR-XL,JAN8604,8,Dress,XL,Sky Blue,False,In Stock,False,Valid SKU
JAN8604-KR-XXL,JAN8604,2,Dress,XXL,Sky Blue,False,Low Stock,False,Valid SKU
JAN8605-KR-NP-L,JAN8605,3,Set,L,Green,False,Low Stock,False,Valid SKU
JAN8605-KR-NP-M,JAN8605,4,Set,M,Green,False,Low Stock,False,Valid SKU
JAN8605-KR-NP-S,JAN8605,3,Set,S,Green,False,Low Stock,False,Valid SKU
JAN8605-KR-NP-XL,JAN8605,4,Set,XL,Green,False,Low Stock,False,Valid SKU
JAN8605-KR-NP-XXL,JAN8605,4,Set,XXL,Green,False,Low Stock,False,Valid SKU
JAN8606-TP-L,JAN8606,5,Top,L,Red,False,Low Stock,False,Valid SKU
JAN8606-TP-M,JAN8606,5,Top,M,Red,False,Low Stock,False,Valid SKU
JAN8606-TP-S,JAN8606,2,Top,S,Red,False,Low Stock,False,Valid SKU
JAN8606-TP-XL,JAN8606,6,Top,XL,Red,False,In Stock,False,Valid SKU
JAN8606-TP-XXL,JAN8606,5,Top,XXL,Red,False,Low Stock,False,Valid SKU
JAN8607-TP-L,JAN8607,0,Top,L,Sky Blue,False,Out of Stock,False,Valid SKU
